,ID,Pin-code,age,Fam members,Education,T.Experience,Income,Mortgage,Fixed Deposit,Demat,Net Banking,Loan
3992,10003993,110001,45,2.0,Graduate,22.0,760000,0,no,no,no,yes
3993,10003994,110003,28,3.0,Post Graduate,6.0,104000,0,no,no,yes,no
3994,10003995,110011,40,4.0,Under Graduate,18.0,704000,0,no,no,yes,no
3995,10003996,110001,51,2.0,Post Graduate,28.0,272000,0,no,no,yes,no
3996,10003997,110004,48,4.0,Post Graduate,24.0,88000,0,no,no,no,no
3997,10003998,110001,60,4.0,Graduate,38.0,640000,0,no,no,no,no
3998,10003999,110004,32,1.0,Under Graduate,10.0,328000,0,no,no,no,no
3999,10004000,110004,45,2.0,Post Graduate,21.0,720000,0,no,no,no,no
4000,10004001,110011,60,3.0,Post Graduate,37.0,744000,0,yes,no,yes,yes
4001,10004002,110003,59,4.0,Graduate,35.0,648000,0,no,no,no,no
4002,10004003,110004,57,2.0,Under Graduate,34.0,480000,0,no,no,yes,no
4003,10004004,110011,45,3.0,Graduate,21.0,312000,0,no,no,yes,no
4004,10004005,110014,63,3.0,Graduate,39.0,176000,0,no,no,no,no
4005,10004006,110001,54,2.0,Under Graduate,32.0,256000,632000,no,yes,yes,no
4006,10004007,110004,54,1.0,Post Graduate,32.0,224000,0,no,no,yes,no
4007,10004008,110001,29,2.0,Graduate,7.0,280000,0,no,no,no,no
4008,10004009,110001,59,3.0,Post Graduate,31.0,1232000,2808000,yes,no,yes,yes
4009,10004010,110003,40,2.0,Under Graduate,18.0,1512000,0,no,no,yes,no
4010,10004011,110011,42,4.0,Post Graduate,19.0,320000,672000,no,no,no,no
4011,10004012,110011,45,2.0,Graduate,21.0,704000,0,no,no,yes,no
4012,10004013,110003,28,2.0,Under Graduate,6.0,992000,0,no,no,yes,no
4013,10004014,110004,60,2.0,Post Graduate,38.0,184000,0,no,no,no,no
4014,10004015,110014,54,4.0,Under Graduate,32.0,184000,0,no,no,yes,no
4015,10004016,110001,23,2.0,Under Graduate,-1.0,1112000,0,no,no,no,no
4016,10004017,110004,51,4.0,Under Graduate,28.0,1384000,3416000,no,no,yes,yes
4017,10004018,110004,24,4.0,Post Graduate,0.0,336000,1224000,no,no,yes,no
4018,10004019,110014,57,1.0,Under Graduate,35.0,1288000,1280000,no,no,no,no
4019,10004020,110003,60,3.0,Graduate,36.0,224000,0,no,no,yes,no
4020,10004021,110011,56,4.0,Post Graduate,32.0,1528000,1552000,no,no,no,yes
4021,10004022,110003,38,2.0,Under Graduate,14.0,336000,848000,no,no,no,no
4022,10004023,110001,33,4.0,Post Graduate,5.0,648000,0,no,no,yes,no
4023,10004024,110014,49,3.0,Under Graduate,25.0,1400000,2496000,no,no,no,yes
4024,10004025,110014,39,3.0,Under Graduate,15.0,656000,0,no,no,yes,no
4025,10004026,110003,49,1.0,Post Graduate,27.0,424000,0,no,no,no,no
4026,10004027,110003,25,3.0,Under Graduate,1.0,1136000,0,no,no,no,yes
4027,10004028,110003,44,4.0,Post Graduate,21.0,336000,0,no,no,yes,no
4028,10004029,110011,44,4.0,Under Graduate,20.0,512000,1512000,no,no,no,no
4029,10004030,110014,29,2.0,Under Graduate,5.0,720000,0,no,yes,yes,no
4030,10004031,110011,56,1.0,Graduate,32.0,352000,0,no,no,no,no
4031,10004032,110001,40,1.0,Post Graduate,18.0,232000,0,no,no,yes,no
4032,10004033,110003,57,2.0,Under Graduate,35.0,744000,0,no,no,no,no
4033,10004034,110004,52,3.0,Post Graduate,24.0,552000,1056000,no,no,yes,no
4034,10004035,110014,33,2.0,Graduate,11.0,656000,0,no,no,yes,no
4035,10004036,110004,32,2.0,Post Graduate,9.0,1440000,0,yes,no,yes,yes
4036,10004037,110004,44,2.0,Post Graduate,21.0,104000,0,no,no,yes,no
4037,10004038,110001,50,1.0,Under Graduate,28.0,576000,1424000,no,no,no,no
4038,10004039,110001,53,3.0,Under Graduate,30.0,432000,0,no,no,yes,no
4039,10004040,110003,32,1.0,Under Graduate,9.0,832000,0,no,no,yes,no
4040,10004041,110014,55,2.0,Graduate,32.0,352000,1256000,no,no,no,no
4041,10004042,110011,43,1.0,Under Graduate,19.0,320000,0,yes,yes,yes,no
4042,10004043,110003,27,2.0,Under Graduate,3.0,1520000,1968000,no,no,yes,no
4043,10004044,110004,47,4.0,Under Graduate,23.0,512000,0,no,no,yes,no
4044,10004045,110004,34,2.0,Graduate,11.0,72000,792000,no,yes,no,no
4045,10004046,110011,55,4.0,Graduate,31.0,304000,0,no,no,yes,no
4046,10004047,110014,23,3.0,Post Graduate,0.0,576000,0,no,no,yes,no
4047,10004048,110014,41,1.0,Under Graduate,17.0,656000,632000,no,no,yes,no
4048,10004049,110003,25,2.0,Post Graduate,2.0,384000,952000,no,yes,yes,no
4049,10004050,110004,52,4.0,Post Graduate,28.0,656000,2352000,no,no,no,no
4050,10004051,110011,51,2.0,Graduate,26.0,112000,664000,no,no,no,no
4051,10004052,110014,53,1.0,Under Graduate,29.0,1296000,0,no,no,yes,no
4052,10004053,110011,41,2.0,Under Graduate,19.0,432000,0,no,no,yes,no
4053,10004054,110011,33,2.0,Under Graduate,11.0,720000,0,no,no,no,no
4054,10004055,110014,57,4.0,Under Graduate,34.0,512000,0,no,no,no,no
4055,10004056,110001,40,3.0,Post Graduate,18.0,520000,0,no,no,yes,no
4056,10004057,110004,49,2.0,Under Graduate,25.0,904000,0,no,no,no,no
4057,10004058,110001,55,2.0,Post Graduate,32.0,304000,0,no,no,no,no
4058,10004059,110011,37,1.0,Post Graduate,15.0,520000,0,no,no,no,no
4059,10004060,110014,51,4.0,Post Graduate,27.0,312000,0,no,no,yes,no
4060,10004061,110014,29,2.0,Under Graduate,6.0,1392000,0,no,no,yes,no
4061,10004062,110003,31,2.0,Post Graduate,3.0,472000,0,no,no,yes,no
4062,10004063,110011,36,2.0,Under Graduate,14.0,344000,0,no,no,yes,no
4063,10004064,110004,45,2.0,Post Graduate,21.0,192000,0,no,no,no,no
4064,10004065,110014,61,1.0,Graduate,39.0,400000,1328000,no,no,no,no
4065,10004066,110011,42,1.0,Post Graduate,19.0,544000,0,no,no,yes,no
4066,10004067,110014,59,3.0,Post Graduate,37.0,488000,0,no,no,yes,no
4067,10004068,110001,50,4.0,Graduate,28.0,168000,0,no,no,yes,no
4068,10004069,110001,57,2.0,Graduate,34.0,168000,0,no,no,yes,no
4069,10004070,110014,54,4.0,Under Graduate,32.0,248000,0,no,no,no,no
4070,10004071,110003,56,4.0,Under Graduate,33.0,560000,0,no,yes,no,no
4071,10004072,110014,28,3.0,Graduate,6.0,200000,1080000,no,no,no,no
4072,10004073,110014,40,1.0,Post Graduate,17.0,624000,0,no,no,yes,no
4073,10004074,110001,49,1.0,Under Graduate,27.0,152000,0,no,no,no,no
4074,10004075,110011,58,1.0,Post Graduate,35.0,184000,0,no,no,yes,no
4075,10004076,110011,28,4.0,Under Graduate,4.0,320000,0,no,no,yes,no
4076,10004077,110001,47,1.0,Post Graduate,23.0,176000,0,no,no,no,no
4077,10004078,110011,24,4.0,Graduate,0.0,568000,0,no,yes,yes,no
4078,10004079,110011,34,1.0,Graduate,12.0,464000,0,no,no,no,no
4079,10004080,110004,63,3.0,Under Graduate,40.0,600000,0,no,no,yes,no
4080,10004081,110014,25,1.0,Graduate,0.0,320000,880000,no,no,no,no
4081,10004082,110004,58,1.0,Post Graduate,35.0,1240000,0,no,no,no,yes
4082,10004083,110004,30,4.0,Graduate,6.0,664000,0,no,no,no,no
4083,10004084,110001,44,3.0,Under Graduate,20.0,792000,0,no,no,no,no
4084,10004085,110003,58,1.0,Graduate,36.0,472000,0,no,yes,no,no
4085,10004086,110001,26,3.0,Graduate,2.0,424000,0,no,no,yes,no
4086,10004087,110011,48,4.0,Under Graduate,26.0,88000,0,no,yes,no,no
4087,10004088,110011,50,4.0,Post Graduate,28.0,1432000,0,no,no,no,yes
4088,10004089,110014,27,2.0,Post Graduate,-1.0,568000,0,no,no,no,no
4089,10004090,110004,28,4.0,Post Graduate,4.0,680000,0,no,no,yes,no
4090,10004091,110004,40,3.0,Post Graduate,18.0,392000,0,no,yes,yes,no
4091,10004092,110011,30,2.0,Under Graduate,6.0,976000,0,no,no,yes,no
4092,10004093,110003,38,2.0,Under Graduate,15.0,1368000,0,no,no,yes,no
4093,10004094,110004,47,2.0,Graduate,24.0,1104000,0,no,no,yes,yes
4094,10004095,110014,51,4.0,Post Graduate,23.0,64000,0,no,yes,yes,no
4095,10004096,110011,40,4.0,Under Graduate,17.0,472000,0,no,no,yes,no
4096,10004097,110003,36,3.0,Under Graduate,14.0,392000,0,no,no,no,no
4097,10004098,110004,58,2.0,Under Graduate,34.0,736000,0,no,no,no,no
4098,10004099,110011,25,4.0,Under Graduate,3.0,600000,0,no,no,no,no
4099,10004100,110004,59,1.0,Graduate,35.0,480000,0,no,no,yes,no
4100,10004101,110014,25,2.0,Graduate,2.0,328000,0,no,no,yes,no
4101,10004102,110011,43,3.0,Graduate,21.0,320000,0,no,no,yes,no
4102,10004103,110003,39,2.0,Under Graduate,16.0,648000,1168000,no,no,yes,no
4103,10004104,110004,42,1.0,Post Graduate,20.0,416000,1568000,no,no,no,no
4104,10004105,110011,36,4.0,Under Graduate,14.0,200000,0,no,no,no,no
4105,10004106,110004,37,1.0,Under Graduate,15.0,1112000,2824000,no,no,yes,no
4106,10004107,110014,46,1.0,Graduate,22.0,432000,0,no,no,no,no
4107,10004108,110001,45,1.0,Under Graduate,22.0,648000,0,no,no,no,no
4108,10004109,110001,62,3.0,Under Graduate,39.0,584000,0,no,yes,no,no
4109,10004110,110004,25,4.0,Post Graduate,0.0,240000,0,no,no,yes,no
4110,10004111,110004,64,3.0,Under Graduate,41.0,472000,0,no,no,no,no
4111,10004112,110004,41,3.0,Under Graduate,17.0,168000,0,no,no,no,no
4112,10004113,110001,32,3.0,Graduate,9.0,520000,832000,no,no,yes,no
4113,10004114,110004,26,3.0,Graduate,2.0,328000,1288000,no,no,yes,no
4114,10004115,110011,50,4.0,Post Graduate,28.0,416000,968000,no,no,no,no
4115,10004116,110004,43,4.0,Graduate,20.0,672000,1440000,no,no,yes,no
4116,10004117,110003,22,2.0,Under Graduate,-2.0,1080000,0,no,no,yes,no
4117,10004118,110004,37,4.0,Post Graduate,14.0,144000,0,no,yes,no,no
4118,10004119,110004,38,1.0,Under Graduate,16.0,272000,0,no,no,yes,no
4119,10004120,110011,28,4.0,Post Graduate,5.0,680000,0,no,no,yes,no
4120,10004121,110011,47,1.0,Post Graduate,23.0,184000,0,no,no,no,no
4121,10004122,110014,51,4.0,Graduate,27.0,520000,0,no,no,no,no
4122,10004123,110001,54,1.0,Under Graduate,30.0,1560000,0,no,no,no,no
4123,10004124,110003,48,4.0,Under Graduate,24.0,320000,712000,no,no,yes,no
4124,10004125,110004,51,2.0,Post Graduate,29.0,1128000,0,no,no,no,yes
4125,10004126,110014,58,2.0,Graduate,34.0,760000,2576000,no,no,yes,no
4126,10004127,110014,56,3.0,Graduate,33.0,184000,1048000,no,no,no,no
4127,10004128,110014,41,2.0,Graduate,19.0,656000,0,no,no,yes,no
4128,10004129,110011,44,4.0,Post Graduate,21.0,424000,0,no,no,no,no
4129,10004130,110001,27,4.0,Under Graduate,3.0,80000,696000,no,no,yes,no
4130,10004131,110014,54,1.0,Graduate,30.0,600000,1000000,no,no,yes,no
4131,10004132,110011,46,4.0,Graduate,23.0,184000,976000,no,no,no,no
4132,10004133,110004,59,1.0,Under Graduate,36.0,1064000,0,no,no,yes,no
4133,10004134,110004,39,1.0,Under Graduate,17.0,1032000,0,no,no,no,no
4134,10004135,110014,33,4.0,Graduate,11.0,680000,1048000,no,no,no,no
4135,10004136,110003,46,2.0,Under Graduate,23.0,1344000,2464000,no,no,yes,no
4136,10004137,110004,41,4.0,Post Graduate,19.0,664000,0,no,no,yes,no
4137,10004138,110001,35,2.0,Graduate,12.0,416000,0,no,no,yes,no
4138,10004139,110001,45,1.0,Under Graduate,22.0,912000,0,yes,yes,yes,no
4139,10004140,110011,27,1.0,Post Graduate,3.0,648000,0,no,no,no,no
4140,10004141,110011,61,1.0,Graduate,38.0,256000,0,no,no,no,no
4141,10004142,110011,41,3.0,Post Graduate,19.0,504000,0,no,no,no,no
4142,10004143,110001,55,3.0,Post Graduate,32.0,560000,0,no,no,no,no
4143,10004144,110011,53,2.0,Under Graduate,31.0,160000,0,no,no,yes,no
4144,10004145,110014,45,2.0,Under Graduate,23.0,1104000,0,no,no,yes,no
4145,10004146,110003,56,4.0,Graduate,34.0,504000,0,no,no,no,no
4146,10004147,110001,51,1.0,Post Graduate,28.0,680000,944000,no,no,yes,no
4147,10004148,110011,57,2.0,Graduate,35.0,1440000,0,yes,yes,yes,yes
4148,10004149,110011,44,4.0,Post Graduate,22.0,640000,0,no,no,yes,no
4149,10004150,110001,39,1.0,Post Graduate,15.0,424000,0,no,no,yes,no
4150,10004151,110004,44,2.0,Graduate,20.0,576000,600000,no,no,yes,no
4151,10004152,110003,42,3.0,Under Graduate,18.0,984000,0,yes,no,yes,yes
4152,10004153,110004,42,2.0,Post Graduate,18.0,728000,0,no,no,yes,no
4153,10004154,110004,48,2.0,Under Graduate,26.0,1184000,0,no,no,yes,no
4154,10004155,110001,49,2.0,Post Graduate,25.0,1304000,0,no,no,yes,yes
4155,10004156,110004,53,4.0,Post Graduate,30.0,224000,1192000,no,no,yes,no
4156,10004157,110003,35,1.0,Under Graduate,12.0,1544000,0,no,no,no,no
4157,10004158,110001,32,3.0,Post Graduate,10.0,176000,0,no,no,yes,no
4158,10004159,110011,57,4.0,Under Graduate,34.0,592000,0,no,no,yes,no
4159,10004160,110004,43,4.0,Post Graduate,20.0,560000,0,no,no,yes,no
4160,10004161,110004,28,1.0,Graduate,4.0,88000,0,no,no,yes,no
4161,10004162,110014,30,3.0,Graduate,8.0,488000,0,no,no,no,no
4162,10004163,110011,59,1.0,Under Graduate,37.0,328000,0,no,no,yes,no
4163,10004164,110004,52,4.0,Graduate,28.0,864000,0,no,no,yes,yes
4164,10004165,110011,33,4.0,Post Graduate,10.0,184000,0,no,no,no,no
4165,10004166,110011,61,2.0,Post Graduate,38.0,1080000,1464000,no,no,no,yes
4166,10004167,110003,64,2.0,Post Graduate,40.0,240000,688000,no,no,no,no
4167,10004168,110011,46,4.0,Graduate,24.0,1152000,0,no,no,no,yes
4168,10004169,110011,58,4.0,Under Graduate,34.0,1112000,0,no,no,yes,yes
4169,10004170,110014,39,2.0,Post Graduate,17.0,1144000,1672000,no,no,yes,yes
4170,10004171,110004,29,1.0,Under Graduate,7.0,352000,0,no,no,yes,no
4171,10004172,110014,56,4.0,Graduate,31.0,392000,0,no,no,yes,no
4172,10004173,110001,65,4.0,Graduate,42.0,600000,1456000,no,no,yes,no
4173,10004174,110001,33,2.0,Under Graduate,9.0,344000,0,no,no,yes,no
4174,10004175,110011,38,3.0,Post Graduate,14.0,472000,0,no,no,yes,no
4175,10004176,110014,40,3.0,Under Graduate,17.0,1232000,0,yes,no,yes,yes
4176,10004177,110004,42,1.0,Post Graduate,18.0,600000,0,no,no,no,no
4177,10004178,110011,45,1.0,Graduate,23.0,600000,0,no,no,no,no
4178,10004179,110014,57,2.0,Under Graduate,35.0,704000,2224000,no,no,no,no
4179,10004180,110001,27,1.0,Post Graduate,3.0,728000,0,no,no,no,yes
4180,10004181,110004,34,1.0,Post Graduate,6.0,88000,0,yes,yes,yes,no
4181,10004182,110001,45,1.0,Post Graduate,22.0,176000,0,no,no,yes,no
4182,10004183,110004,53,2.0,Post Graduate,29.0,392000,1760000,no,no,no,no
4183,10004184,110001,39,1.0,Under Graduate,17.0,1120000,2736000,no,no,no,no
4184,10004185,110011,49,2.0,Graduate,25.0,792000,0,no,no,no,no
4185,10004186,110003,24,2.0,Under Graduate,2.0,656000,1592000,no,no,no,no
4186,10004187,110003,31,4.0,Under Graduate,9.0,80000,648000,no,no,no,no
4187,10004188,110003,28,4.0,Graduate,5.0,872000,824000,no,no,no,no
4188,10004189,110004,28,4.0,Post Graduate,4.0,360000,0,no,no,no,no
4189,10004190,110001,43,2.0,Graduate,19.0,744000,0,no,no,no,no
4190,10004191,110003,38,3.0,Graduate,16.0,712000,1728000,yes,yes,yes,yes
4191,10004192,110003,40,3.0,Graduate,15.0,312000,1056000,no,no,no,no
4192,10004193,110011,48,1.0,Under Graduate,26.0,168000,712000,no,no,yes,no
4193,10004194,110004,60,3.0,Under Graduate,37.0,248000,0,no,no,yes,no
4194,10004195,110004,61,1.0,Post Graduate,37.0,248000,0,no,no,yes,no
4195,10004196,110001,41,4.0,Graduate,19.0,416000,0,no,no,no,no
4196,10004197,110003,47,1.0,Post Graduate,25.0,104000,0,no,no,yes,no
4197,10004198,110014,49,2.0,Post Graduate,25.0,168000,608000,no,yes,yes,no
4198,10004199,110001,59,4.0,Under Graduate,36.0,400000,1512000,no,no,yes,no
4199,10004200,110003,41,4.0,Post Graduate,19.0,648000,0,no,no,no,no
4200,10004201,110011,41,4.0,Under Graduate,19.0,592000,0,no,no,no,no
4201,10004202,110014,59,3.0,Under Graduate,36.0,712000,0,no,no,yes,no
4202,10004203,110001,33,3.0,Graduate,9.0,656000,0,no,no,yes,no
4203,10004204,110011,57,4.0,Graduate,33.0,704000,0,no,no,no,no
4204,10004205,110001,38,3.0,Post Graduate,16.0,488000,0,no,no,no,no
4205,10004206,110004,59,2.0,Under Graduate,36.0,1112000,0,no,no,no,no
4206,10004207,110014,46,1.0,Graduate,23.0,232000,0,no,no,no,no
4207,10004208,110003,35,3.0,Under Graduate,11.0,408000,0,no,no,yes,no
4208,10004209,110011,54,1.0,Post Graduate,32.0,464000,1928000,no,no,yes,no
4209,10004210,110011,33,2.0,Post Graduate,9.0,168000,1000000,no,no,yes,no
4210,10004211,110004,33,2.0,Graduate,8.0,344000,0,no,no,no,no
4211,10004212,110001,38,2.0,Graduate,16.0,832000,0,no,no,no,no
4212,10004213,110001,48,1.0,Graduate,23.0,72000,784000,no,no,yes,no
4213,10004214,110014,47,3.0,Graduate,25.0,312000,0,no,no,no,no
4214,10004215,110004,44,1.0,Under Graduate,22.0,712000,0,yes,yes,yes,no
4215,10004216,110014,62,2.0,Post Graduate,40.0,168000,0,no,no,no,no
4216,10004217,110014,58,3.0,Post Graduate,35.0,1384000,0,no,no,yes,yes
4217,10004218,110004,43,1.0,Post Graduate,21.0,232000,840000,no,no,yes,no
4218,10004219,110004,50,4.0,Graduate,27.0,344000,0,no,no,no,no
4219,10004220,110004,56,3.0,Graduate,34.0,240000,0,no,no,no,no
4220,10004221,110001,52,4.0,Post Graduate,30.0,312000,0,no,yes,yes,no
4221,10004222,110004,46,2.0,Post Graduate,22.0,664000,1984000,no,no,yes,no
4222,10004223,110004,49,3.0,Graduate,25.0,464000,1784000,no,no,no,no
4223,10004224,110011,51,1.0,Graduate,26.0,64000,0,no,no,no,no
4224,10004225,110003,55,3.0,Post Graduate,27.0,312000,0,no,yes,no,no
4225,10004226,110011,41,2.0,Under Graduate,18.0,1632000,0,no,no,yes,no
4226,10004227,110004,35,1.0,Under Graduate,13.0,360000,0,no,no,no,no
4227,10004228,110014,30,1.0,Under Graduate,7.0,888000,0,no,yes,no,no
4228,10004229,110001,32,2.0,Graduate,10.0,664000,1184000,no,no,no,no
4229,10004230,110004,52,1.0,Post Graduate,24.0,664000,0,no,no,no,no
4230,10004231,110014,60,2.0,Under Graduate,36.0,920000,1616000,no,no,yes,no
4231,10004232,110014,54,1.0,Post Graduate,32.0,480000,1816000,no,no,yes,no
4232,10004233,110001,37,1.0,Under Graduate,15.0,424000,0,no,no,no,no
4233,10004234,110003,30,2.0,Under Graduate,7.0,1072000,0,no,no,yes,no
4234,10004235,110001,48,1.0,Post Graduate,24.0,728000,0,no,no,yes,no
4235,10004236,110011,25,2.0,Under Graduate,1.0,728000,0,no,no,yes,no
4236,10004237,110011,35,2.0,Under Graduate,12.0,1024000,0,no,no,yes,no
4237,10004238,110011,58,3.0,Under Graduate,34.0,624000,0,no,yes,no,no
4238,10004239,110014,41,2.0,Under Graduate,19.0,1288000,3712000,no,no,yes,no
4239,10004240,110014,60,3.0,Post Graduate,36.0,480000,0,no,no,yes,no
4240,10004241,110011,37,1.0,Under Graduate,14.0,1288000,4072000,no,yes,no,no
4241,10004242,110014,32,4.0,Graduate,9.0,320000,0,no,no,yes,no
4242,10004243,110004,44,1.0,Graduate,21.0,544000,0,no,no,yes,no
4243,10004244,110011,44,3.0,Under Graduate,22.0,592000,0,no,no,yes,no
4244,10004245,110011,49,3.0,Graduate,26.0,440000,744000,no,no,yes,no
4245,10004246,110014,42,1.0,Under Graduate,20.0,1160000,0,no,no,no,no
4246,10004247,110003,58,1.0,Graduate,35.0,192000,0,no,no,no,no
4247,10004248,110003,63,1.0,Graduate,39.0,80000,0,no,no,yes,no
4248,10004249,110004,56,2.0,Under Graduate,33.0,1104000,0,no,yes,yes,no
4249,10004250,110014,35,4.0,Post Graduate,12.0,504000,0,no,no,yes,no
4250,10004251,110003,50,4.0,Post Graduate,28.0,432000,0,no,no,no,no
4251,10004252,110014,40,3.0,Post Graduate,16.0,496000,0,no,no,yes,no
4252,10004253,110004,52,1.0,Post Graduate,29.0,648000,0,no,no,no,no
4253,10004254,110011,52,3.0,Graduate,28.0,488000,0,no,no,yes,no
4254,10004255,110001,49,1.0,Post Graduate,27.0,544000,0,no,no,yes,no
4255,10004256,110003,57,2.0,Under Graduate,35.0,624000,0,no,no,yes,no
4256,10004257,110011,39,2.0,Under Graduate,17.0,1320000,1256000,no,no,no,no
4257,10004258,110003,41,3.0,Graduate,17.0,384000,0,no,no,no,no
4258,10004259,110011,50,3.0,Graduate,26.0,1240000,0,no,no,yes,yes
4259,10004260,110001,50,2.0,Post Graduate,26.0,1264000,2008000,no,no,no,yes
4260,10004261,110003,55,1.0,Under Graduate,31.0,416000,0,no,no,yes,no
4261,10004262,110014,51,4.0,Under Graduate,28.0,144000,0,no,no,no,no
4262,10004263,110003,56,4.0,Under Graduate,33.0,336000,0,no,no,no,no
4263,10004264,110011,57,2.0,Post Graduate,33.0,144000,0,no,no,no,no
4264,10004265,110003,55,2.0,Under Graduate,31.0,320000,0,yes,yes,yes,no
4265,10004266,110001,25,4.0,Graduate,2.0,352000,0,yes,yes,yes,no
4266,10004267,110001,40,1.0,Under Graduate,16.0,88000,696000,no,no,no,no
4267,10004268,110014,50,2.0,Graduate,26.0,1552000,0,no,no,yes,yes
4268,10004269,110011,47,2.0,Graduate,23.0,864000,0,no,no,yes,no
4269,10004270,110004,45,4.0,Graduate,23.0,96000,0,no,no,no,no
4270,10004271,110001,43,3.0,Under Graduate,19.0,152000,752000,no,no,yes,no
4271,10004272,110003,23,1.0,Under Graduate,1.0,1200000,0,no,no,no,no
4272,10004273,110001,45,4.0,Post Graduate,22.0,712000,0,no,no,yes,no
4273,10004274,110014,42,2.0,Post Graduate,19.0,664000,0,no,yes,no,no
4274,10004275,110003,28,4.0,Graduate,3.0,632000,0,no,no,yes,no
4275,10004276,110003,61,4.0,Graduate,38.0,816000,0,no,no,no,no
4276,10004277,110003,48,1.0,Under Graduate,24.0,1240000,0,no,no,yes,no
4277,10004278,110011,38,1.0,Under Graduate,16.0,1104000,0,no,no,yes,no
4278,10004279,110001,54,3.0,Under Graduate,31.0,408000,0,no,no,yes,no
4279,10004280,110001,37,2.0,Graduate,15.0,640000,688000,no,no,yes,no
4280,10004281,110011,40,2.0,Under Graduate,18.0,1080000,0,yes,yes,yes,no
4281,10004282,110014,26,4.0,Graduate,1.0,272000,1296000,no,no,no,no
4282,10004283,110014,24,3.0,Post Graduate,0.0,1560000,0,yes,yes,yes,yes
4283,10004284,110014,56,3.0,Post Graduate,32.0,496000,1736000,yes,no,yes,no
4284,10004285,110003,36,2.0,Under Graduate,13.0,1384000,1944000,no,no,no,no
4285,10004286,110004,21,2.0,Under Graduate,-3.0,1192000,0,no,no,yes,no
4286,10004287,110014,51,1.0,Under Graduate,29.0,160000,1048000,no,no,yes,no
4287,10004288,110014,52,4.0,Under Graduate,28.0,336000,0,no,no,yes,no
4288,10004289,110003,40,1.0,Post Graduate,17.0,224000,0,no,no,no,no
4289,10004290,110011,52,1.0,Graduate,28.0,760000,0,no,no,yes,no
4290,10004291,110011,64,2.0,Post Graduate,42.0,760000,0,no,no,yes,no
4291,10004292,110011,44,1.0,Under Graduate,21.0,272000,992000,no,no,yes,no
4292,10004293,110003,61,2.0,Post Graduate,37.0,1528000,1640000,no,no,no,yes
4293,10004294,110014,61,2.0,Under Graduate,38.0,328000,1384000,no,no,yes,no
4294,10004295,110003,56,1.0,Under Graduate,34.0,1200000,3848000,no,no,yes,no
4295,10004296,110014,63,2.0,Post Graduate,41.0,728000,1168000,no,no,no,no
4296,10004297,110001,33,4.0,Graduate,9.0,672000,0,no,no,yes,no
4297,10004298,110003,31,4.0,Under Graduate,9.0,584000,1120000,no,no,yes,no
4298,10004299,110014,41,1.0,Under Graduate,19.0,976000,0,no,no,yes,no
4299,10004300,110004,28,1.0,Graduate,5.0,584000,1064000,no,no,yes,no
4300,10004301,110001,59,2.0,Post Graduate,37.0,160000,0,no,no,yes,no
4301,10004302,110001,47,4.0,Under Graduate,24.0,1040000,2248000,yes,no,yes,yes
